nodeId:ID,name,node_type,:LABEL
silent inactivation,silent inactivation,pathways,Term
asparaginase activity,asparaginase activity,unknown,Term
NEDD8,NEDD8,gene,Term
NIK,NIK,gene,Term
CIAP12,CIAP12,gene,Term
solid tumour cancers,solid tumour cancers,pathways,Term
tumour infiltration/penetration,tumour infiltration/penetration,pathways,Term
AIP,AIP,gene,Term
CARMA1,CARMA1,gene,Term
IKBKG,IKBKG,gene,Term
type i t cells,type i t cells,cell type,Term
neoadjuvant immune checkpoint inhibition,neoadjuvant immune checkpoint inhibition,pathways,Term
locally advanced oral cancer,locally advanced oral cancer,pathways,Term
relapsed/refractory hematologic malignancies,relapsed/refractory hematologic malignancies,pathways,Term
sustained remission,sustained remission,pathways,Term
FEN1,FEN1,unknown,Term
cyclic GMP-AMP synthase,cyclic GMP-AMP synthase,unknown,Term
FEN1 inhibitors,FEN1 inhibitors,unknown,Term
B-featured CAR-T cells,B-featured CAR-T cells,unknown,Term
excessive tumor antigen stimulation,excessive tumor antigen stimulation,unknown,Term
suppressed TCR signaling,suppressed TCR signaling,unknown,Term
cytotoxic subtypes,cytotoxic subtypes,unknown,Term
subtypes with B cell transcriptional profiles,subtypes with B cell transcriptional profiles,unknown,Term
leukemia progression,leukemia progression,unknown,Term
TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY,TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY,gene,Term
tumor lymphocytes,tumor lymphocytes,cell type,Term
DK2,DK2,gene,Term
GO,GO,gene,Term
AG,AG,gene,Term
trauma,trauma,disease,Term
natural-killer cells,natural-killer cells,unknown,Term
T-regulatory cells,T-regulatory cells,unknown,Term
chronic enteropathy,chronic enteropathy,disease,Term
intraepithelial lymphocytes,intraepithelial lymphocytes,cell type,Term
CIRCDNA2V,CIRCDNA2V,gene,Term
isolated extramedullary disease,isolated extramedullary disease,pathways,Term
essential oils,essential oils,unknown,Term
tumoroid killing,tumoroid killing,pathways,Term
cdcs,cdcs,cell type,Term
B-cell malignancies,B-cell malignancies,unknown,Term
m cells,m cells,cell type,Term
engineered immune cell-based cancer immunotherapies,engineered immune cell-based cancer immunotherapies,pathways,Term
efficient cancer immunotherapy,efficient cancer immunotherapy,pathways,Term
irradiation,irradiation,unknown,Term
TAA-specific CD8(+) T cells,TAA-specific CD8(+) T cells,unknown,Term
BICEP2,BICEP2,gene,Term
intratumor retention,intratumor retention,pathways,Term
BI,BI,gene,Term
BICES,BICES,gene,Term
antiviral immunity,antiviral immunity,unknown,Term
non-muscle invasive bladder cancer,non-muscle invasive bladder cancer,disease,Term
transurethral resection,transurethral resection,pathways,Term
exhausted NK cells,exhausted NK cells,unknown,Term
cd8α t cells,cd8α t cells,cell type,Term
thymospheres,thymospheres,cell type,Term
primary human hematopoietic precursor cells,primary human hematopoietic precursor cells,cell type,Term
KZF2,KZF2,gene,Term
ts,ts,cell type,Term
human hematopoietic precursor cells,human hematopoietic precursor cells,cell type,Term
mTECs,mTECs,unknown,Term
myeloid lineage hematopoietic cells,myeloid lineage hematopoietic cells,cell type,Term
IKAROS,IKAROS,unknown,Term
plasma cell,plasma cell,cell type,Term
activated cancer photo-immunotherapy,activated cancer photo-immunotherapy,pathways,Term
photodynamic tumor immunogenicity,photodynamic tumor immunogenicity,pathways,Term
acute systemic inflammation episodes,acute systemic inflammation episodes,pathways,Term
malignant T-cells,malignant T-cells,unknown,Term
genetically modified stem cells,genetically modified stem cells,cell type,Term
ATLL cells,ATLL cells,unknown,Term
healthy donor stem cells,healthy donor stem cells,cell type,Term
functional immune system,functional immune system,unknown,Term
HTLV-1,HTLV-1,unknown,Term
ATLL,ATLL,unknown,Term
immune-based approaches,immune-based approaches,pathways,Term
squamous-cell carcinoma,squamous-cell carcinoma,pathways,Term
serous borderline ovarian tumours,serous borderline ovarian tumours,pathways,Term
CD79A,CD79A,gene,Term
intestinal-type gastric carcinoma,intestinal-type gastric carcinoma,pathways,Term
nhl cells,nhl cells,cell type,Term
b-,b-,cell type,Term
mycosis,mycosis,disease,Term
fungoides,fungoides,disease,Term
stemness,stemness,disease,Term
GSR,GSR,gene,Term
COVID-19 morbidity,COVID-19 morbidity,unknown,Term
COVID-19 mortality,COVID-19 mortality,unknown,Term
neutralizing antibody titers,neutralizing antibody titers,pathways,Term
S1-reactive antibodies,S1-reactive antibodies,unknown,Term
SARS-CoV-2-specific T cells,SARS-CoV-2-specific T cells,unknown,Term
longitudinal immune profiling,longitudinal immune profiling,pathways,Term
small-cell lung cancer,small-cell lung cancer,disease,Term
PLA2G2D,PLA2G2D,gene,Term
initiates protective immune responses,initiates protective immune responses,pathways,Term
systemic low grade inflammation,systemic low grade inflammation,pathways,Term
ADP,ADP,gene,Term
t-reg,t-reg,unknown,Term
severe infection,severe infection,pathways,Term
A2B,A2B,gene,Term
viral transmission,viral transmission,pathways,Term
anti-SARS-CoV-2 antibodies,anti-SARS-CoV-2 antibodies,unknown,Term
b cell depletion,b cell depletion,unknown,Term
vaccine-induced T cells,vaccine-induced T cells,unknown,Term
protective immunity,protective immunity,unknown,Term
b cell lymphoma,b cell lymphoma,unknown,Term
mRNA vaccines,mRNA vaccines,unknown,Term
chemoimmunotherapy,chemoimmunotherapy,unknown,Term
eliglustat,eliglustat,unknown,Term
GSL synthesis,GSL synthesis,unknown,Term
tumour antigen peptides,tumour antigen peptides,unknown,Term
GSLs,GSLs,unknown,Term
UDP-glucose ceramide glucosyltransferase,UDP-glucose ceramide glucosyltransferase,unknown,Term
CD8+ T cell activation,CD8+ T cell activation,unknown,Term
Radium-223,Radium-223,unknown,Term
encephalopathy,encephalopathy,disease,Term
cancer chemotherapy clinical trials,cancer chemotherapy clinical trials,pathways,Term
hemopathy,hemopathy,disease,Term
CAR-N,CAR-N,gene,Term
EIF3,EIF3,gene,Term
CRA,CRA,gene,Term
DDX3,DDX3,unknown,Term
enhanced anti-tumor activity,enhanced anti-tumor activity,pathways,Term
diffuse large b-cell lymphoma,diffuse large b-cell lymphoma,disease,Term
tvm cells,tvm cells,cell type,Term
GRIM19,GRIM19,gene,Term
epidermal growth factor receptor,epidermal growth factor receptor,pathways,Term
severe cutaneous adverse reaction,severe cutaneous adverse reaction,pathways,Term
hypersensitivity reaction,hypersensitivity reaction,pathways,Term
widespread skin lesions,widespread skin lesions,pathways,Term
culprit drug ingestion,culprit drug ingestion,pathways,Term
IL-7,IL-7,unknown,Term
preleukemia stem cells,preleukemia stem cells,cell type,Term
chemoresistant,chemoresistant,cell type,Term
SMN1,SMN1,gene,Term
t-all,t-all,unknown,Term
ductal carcinoma in situ,ductal carcinoma in situ,disease,Term
malignant tumor,malignant tumor,disease,Term
ULBP13,ULBP13,gene,Term
NKG2DLS,NKG2DLS,gene,Term
blood cancer cells,blood cancer cells,cell type,Term
polyamines,polyamines,unknown,Term
PRODH,PRODH,gene,Term
antitumor T-cells,antitumor T-cells,unknown,Term
arginine deprivation,arginine deprivation,unknown,Term
arginine-dependent prostate cancer,arginine-dependent prostate cancer,unknown,Term
immunosurveillance mechanisms,immunosurveillance mechanisms,unknown,Term
growth,growth,unknown,Term
arginase activity,arginase activity,unknown,Term
arginase-mediated effect,arginase-mediated effect,unknown,Term
nitric oxide pathway,nitric oxide pathway,unknown,Term
arginine/nitric oxide pathway,arginine/nitric oxide pathway,unknown,Term
arginine metabolism,arginine metabolism,unknown,Term
hepatic urea cycle,hepatic urea cycle,unknown,Term
antimetabolite strategy,antimetabolite strategy,unknown,Term
CD278,CD278,gene,Term
synthetic car t cells,synthetic car t cells,cell type,Term
carcarcinoma,carcarcinoma,unknown,Term
additional immunological anti-tumor effects,additional immunological anti-tumor effects,pathways,Term
cd69+cd4+,cd69+cd4+,unknown,Term
cd69+cd8+,cd69+cd8+,unknown,Term
memory cd8+ cells,memory cd8+ cells,unknown,Term
various lymphocyte subsets,various lymphocyte subsets,unknown,Term
peripheral blood lymphocyte,peripheral blood lymphocyte,cell type,Term
peripheral blood circulating lymphocytes,peripheral blood circulating lymphocytes,cell type,Term
t helper 17 cells,t helper 17 cells,cell type,Term
immune system dysfunction,immune system dysfunction,disease,Term
long-term morbidity,long-term morbidity,pathways,Term
TNFRSF10A,TNFRSF10A,gene,Term
DR5,DR5,gene,Term
FOXN1,FOXN1,gene,Term
trophic regeneration pathways,trophic regeneration pathways,pathways,Term
immune-boosting therapies,immune-boosting therapies,pathways,Term
clonal repertoires,clonal repertoires,unknown,Term
dominant clonotypes,dominant clonotypes,unknown,Term
activated phenotypes,activated phenotypes,unknown,Term
tumor-specific immune responses,tumor-specific immune responses,pathways,Term
TRAV,TRAV,gene,Term
TRBJ,TRBJ,gene,Term
helper cell,helper cell,cell type,Term
gamma interferon,gamma interferon,pathways,Term
αβ CAR T cells,αβ CAR T cells,unknown,Term
γδ CAR T cells,γδ CAR T cells,unknown,Term
αβ T cells,αβ T cells,unknown,Term
pH,pH,unknown,Term
liver macrophages,liver macrophages,cell type,Term
immune suppressive tumor microenvironments,immune suppressive tumor microenvironments,pathways,Term
tumor t cell populations,tumor t cell populations,cell type,Term
tumor-specific immune-therapeutics,tumor-specific immune-therapeutics,pathways,Term
target antigen expression,target antigen expression,pathways,Term
ACE2,ACE2,gene,Term
MPRSS2,MPRSS2,gene,Term
HEG1,HEG1,gene,Term
TCF7,TCF7,gene,Term
BID,BID,gene,Term
skm-bbz,skm-bbz,unknown,Term
skm-28z,skm-28z,unknown,Term
cd8αβ cytotoxic car t cells,cd8αβ cytotoxic car t cells,cell type,Term
diacylglycerol kinase,diacylglycerol kinase,pathways,Term
protumorigenic neutrophils,protumorigenic neutrophils,cell type,Term
tissue neutrophils,tissue neutrophils,cell type,Term
anticancer cd8 t cells,anticancer cd8 t cells,cell type,Term
cancer cell-autonomous secretion,cancer cell-autonomous secretion,pathways,Term
PI3,PI3,gene,Term
cd4 cells,cd4 cells,cell type,Term
DHHCK20,DHHCK20,gene,Term
cancer therapy resistance,cancer therapy resistance,pathways,Term
autologous T cells,autologous T cells,unknown,Term
defective cell surface trafficking,defective cell surface trafficking,pathways,Term
antigen escape,antigen escape,unknown,Term
MDSC accumulation,MDSC accumulation,unknown,Term
T cell production,T cell production,unknown,Term
MDSC maturation,MDSC maturation,unknown,Term
long-term benefits of immunotherapy,long-term benefits of immunotherapy,unknown,Term
CTT,CTT,unknown,Term
ζ car t cells,ζ car t cells,cell type,Term
GPX3,GPX3,gene,Term
TX3,TX3,gene,Term
T,T,gene,Term
naive t cell,naive t cell,cell type,Term
bsAb-mediated CD4,bsAb-mediated CD4,unknown,Term
bsAb,bsAb,unknown,Term
aecs,aecs,cell type,Term
target-cell killing,target-cell killing,unknown,Term
HIFU,HIFU,unknown,Term
chimeric ag receptor,chimeric ag receptor,cell type,Term
antibody response,antibody response,unknown,Term
age over 70,age over 70,unknown,Term
anti-CD20 therapy,anti-CD20 therapy,unknown,Term
NUP85,NUP85,gene,Term
iatrogenic,iatrogenic,disease,Term
transforming growth factor β,transforming growth factor β,unknown,Term
LILRB1,LILRB1,gene,Term
immune clearance,immune clearance,pathways,Term
MAGT1,MAGT1,gene,Term
AA,AA,gene,Term
adaptive immune function,adaptive immune function,pathways,Term
immunoglobulin deficiency,immunoglobulin deficiency,pathways,Term
tumor evolution,tumor evolution,pathways,Term
eats,eats,cell type,Term
cPLs,cPLs,unknown,Term
TADCs,TADCs,unknown,Term
NAP-2,NAP-2,gene,Term
NAP,NAP,gene,Term
pancreatic ductal tumour,pancreatic ductal tumour,disease,Term
anti-cancer immune surveillance,anti-cancer immune surveillance,pathways,Term
ACEA,ACEA,gene,Term
CB1,CB1,gene,Term
transduced,transduced,cell type,Term
anti-Trop2 CAR4-T cells,anti-Trop2 CAR4-T cells,unknown,Term
Trop2-expressing MCF-7 cells,Trop2-expressing MCF-7 cells,unknown,Term
Trop2-positive BC cells,Trop2-positive BC cells,unknown,Term
autologous tumor infiltrating lymphocytes,autologous tumor infiltrating lymphocytes,cell type,Term
cart,cart,cell type,Term
mononuclear cell,mononuclear cell,cell type,Term
tumor clonal dynamics,tumor clonal dynamics,pathways,Term
genetic heterogeneity,genetic heterogeneity,pathways,Term
immune edited tumors,immune edited tumors,pathways,Term
cd4 t cell,cd4 t cell,cell type,Term
licensing dendritic cells,licensing dendritic cells,cell type,Term
key epigenetic molecules,key epigenetic molecules,pathways,Term
persistent cd19 car,persistent cd19 car,cell type,Term
cd19 car-,cd19 car-,cell type,Term
ERVK-6,ERVK-6,gene,Term
CDR3B,CDR3B,gene,Term
kdm5c,kdm5c,cell type,Term
CDC2BS,CDC2BS,gene,Term
LY6C,LY6C,gene,Term
pdc,pdc,cell type,Term
diverse immune responses,diverse immune responses,pathways,Term
plasmacytoid dc,plasmacytoid dc,cell type,Term
phagocytic activity,phagocytic activity,unknown,Term
photodynamic therapy,photodynamic therapy,unknown,Term
cytotoxic T lymphocyte infiltration,cytotoxic T lymphocyte infiltration,unknown,Term
cd47 blockade,cd47 blockade,unknown,Term
long-term graft survival,long-term graft survival,pathways,Term
immune competence,immune competence,pathways,Term
anti-cd47,anti-cd47,unknown,Term
bcma-directed car-t,bcma-directed car-t,unknown,Term
maa t cells,maa t cells,cell type,Term
antigen-driven differentiation,antigen-driven differentiation,pathways,Term
cold tumor,cold tumor,cell type,Term
allogenic stem cell transplantation,allogenic stem cell transplantation,pathways,Term
organ-adapted protection,organ-adapted protection,pathways,Term
local tissue protection,local tissue protection,pathways,Term
compromised immune function,compromised immune function,pathways,Term
caloric restriction,caloric restriction,pathways,Term
REB1,REB1,gene,Term
ORF73,ORF73,gene,Term
K8.1,K8.1,gene,Term
potent anti-tumor immune responses,potent anti-tumor immune responses,pathways,Term
IFNAR,IFNAR,gene,Term
c100,c100,unknown,Term
sFGL2,sFGL2,unknown,Term
FGL2,FGL2,unknown,Term
cutaneous lymphoproliferative lesion,cutaneous lymphoproliferative lesion,disease,Term
plasmablastic lymphoma,plasmablastic lymphoma,disease,Term
atypical plasmablasts,atypical plasmablasts,cell type,Term
pruritus,pruritus,disease,Term
MUM1,MUM1,gene,Term
IFNγ-R1,IFNγ-R1,unknown,Term
IFNγ-R1/JAK1,IFNγ-R1/JAK1,unknown,Term
STUB1,STUB1,unknown,Term
TND,TND,gene,Term
Ezh2,Ezh2,unknown,Term
Polycomb Repressive Complex 2,Polycomb Repressive Complex 2,unknown,Term
PRC2,PRC2,unknown,Term
viral cancers,viral cancers,disease,Term
epithelial cancers,epithelial cancers,disease,Term
non-viral cancers,non-viral cancers,disease,Term
killer cells,killer cells,cell type,Term
tumor cell stemness,tumor cell stemness,cell type,Term
NCUM,NCUM,gene,Term
NAPAB,NAPAB,gene,Term
MG132,MG132,gene,Term
bmdc,bmdc,cell type,Term
autocrine stimulation,autocrine stimulation,pathways,Term
constitutive/poorly regulated activity,constitutive/poorly regulated activity,pathways,Term
postoperative disease-free survival,postoperative disease-free survival,pathways,Term
immune complexes,immune complexes,pathways,Term
antibody-dependent and complement-dependent cytotoxicity,antibody-dependent and complement-dependent cytotoxicity,unknown,Term
cd3+B220+CD138+ T cells,cd3+B220+CD138+ T cells,unknown,Term
inflammation in organs,inflammation in organs,unknown,Term
quiescence genes,quiescence genes,pathways,Term
immune predation,immune predation,pathways,Term
primary tumors,primary tumors,cell type,Term
mdm,mdm,cell type,Term
pattern recognition receptor agonists,pattern recognition receptor agonists,unknown,Term
situ vaccination,situ vaccination,pathways,Term
type 2,type 2,unknown,Term
type 17,type 17,unknown,Term
AMPLIVANT,AMPLIVANT,gene,Term
BZ235,BZ235,gene,Term
POLD1,POLD1,gene,Term
POLD3,POLD3,gene,Term
MPHLT,MPHLT,gene,Term
left-sided malignant epithelia,left-sided malignant epithelia,pathways,Term
pltp cells,pltp cells,cell type,Term
right-sided malignant epithelia,right-sided malignant epithelia,pathways,Term
right-sided colon cancer,right-sided colon cancer,pathways,Term
tumor cell pyroptosis,tumor cell pyroptosis,pathways,Term
