nodeId:ID,name,node_type,:LABEL
dissociation-related cell perturbation,dissociation-related cell perturbation,pathways,Term
s parenchymal cell fraction,s parenchymal cell fraction,cell type,Term
thymic t regulatory cells,thymic t regulatory cells,cell type,Term
lymphoid lineages,lymphoid lineages,cell type,Term
adult immune cell development,adult immune cell development,pathways,Term
cancer microenvironment,cancer microenvironment,pathways,Term
human colon cancer cells,human colon cancer cells,cell type,Term
YGB,YGB,unknown,Term
stable disease,stable disease,pathways,Term
treg suppression,treg suppression,unknown,Term
CD4+,CD4+,unknown,Term
CD8+,CD8+,unknown,Term
CD20+,CD20+,unknown,Term
FOXP3+,FOXP3+,unknown,Term
CD45RO+,CD45RO+,unknown,Term
CD138+,CD138+,unknown,Term
PD1+,PD1+,unknown,Term
ifnγ,ifnγ,unknown,Term
oxygen consumption,oxygen consumption,unknown,Term
tumor biology,tumor biology,pathways,Term
NETR,NETR,gene,Term
surface cd39,surface cd39,unknown,Term
eradicating malignant cells,eradicating malignant cells,cell type,Term
septic,septic,disease,Term
GLN,GLN,gene,Term
GLC,GLC,gene,Term
B46,B46,gene,Term
innate lymphoid cell subsets,innate lymphoid cell subsets,cell type,Term
ceritinib,ceritinib,unknown,Term
cd4mc,cd4mc,cell type,Term
CD4I,CD4I,gene,Term
HIV-1 replication,HIV-1 replication,unknown,Term
virus reservoir,virus reservoir,unknown,Term
viral rebound,viral rebound,unknown,Term
severe acute respiratory syndrome,severe acute respiratory syndrome,pathways,Term
human coronavirus,human coronavirus,pathways,Term
transferred,transferred,cell type,Term
SLFT1,SLFT1,gene,Term
VEGFR1,VEGFR1,gene,Term
ENG,ENG,gene,Term
GRZB,GRZB,gene,Term
higher antitumor activity,higher antitumor activity,pathways,Term
selective amino acid substitutions,selective amino acid substitutions,pathways,Term
immunological nanomaterial-mediated immunotherapy strategies,immunological nanomaterial-mediated immunotherapy strategies,pathways,Term
mammary adenocarcinoma,mammary adenocarcinoma,disease,Term
human cytotoxic t lymphocytes,human cytotoxic t lymphocytes,cell type,Term
human tumor development,human tumor development,pathways,Term
cd4 ctls,cd4 ctls,cell type,Term
prostate cancer cells,prostate cancer cells,cell type,Term
NKp44,NKp44,unknown,Term
BTN3A1,BTN3A1,gene,Term
KIR+NKG2A- NK cells,KIR+NKG2A- NK cells,unknown,Term
Th1 cytokines,Th1 cytokines,unknown,Term
cancer-related immune disorder,cancer-related immune disorder,pathways,Term
host-microbial interactions,host-microbial interactions,pathways,Term
cell,cell,cell type,Term
allogenic hematopoietic stem cell transplantation,allogenic hematopoietic stem cell transplantation,pathways,Term
inflammation-related signalling molecules,inflammation-related signalling molecules,pathways,Term
bph,bph,disease,Term
temporal disease states,temporal disease states,pathways,Term
pY211-PCNA,pY211-PCNA,unknown,Term
ssDNA,ssDNA,unknown,Term
distant metastasis,distant metastasis,unknown,Term
DNA replication,DNA replication,unknown,Term
MRE11,MRE11,unknown,Term
depigmented macule formation,depigmented macule formation,pathways,Term
vitiligo pathogenesis,vitiligo pathogenesis,pathways,Term
EFS,EFS,gene,Term
DGCR14,DGCR14,gene,Term
G207,G207,unknown,Term
high-grade glioma,high-grade glioma,disease,Term
primary sclerosing cholangitis,primary sclerosing cholangitis,disease,Term
progressive liver disease,progressive liver disease,pathways,Term
HLA-DPA1,HLA-DPA1,gene,Term
NCR2,NCR2,gene,Term
LUPIN,LUPIN,gene,Term
NAD,NAD,gene,Term
nk cell proliferation,nk cell proliferation,unknown,Term
serial killing activity,serial killing activity,unknown,Term
immune-mediated tumor therapies,immune-mediated tumor therapies,pathways,Term
breast cancer pathogenesis,breast cancer pathogenesis,pathways,Term
molecular-targeted therapy,molecular-targeted therapy,pathways,Term
host immune responses,host immune responses,unknown,Term
host effector cells,host effector cells,cell type,Term
disease heterogeneity,disease heterogeneity,pathways,Term
IVIG,IVIG,gene,Term
human innate immune cells,human innate immune cells,cell type,Term
BIL-21,BIL-21,gene,Term
haploidentical donor peripheral blood mononuclear cells,haploidentical donor peripheral blood mononuclear cells,cell type,Term
ASCC1,ASCC1,gene,Term
CF4,CF4,gene,Term
"AIM IS A GENE, AND ITS OFFICIAL HGNC SYMBOL IS ABLIM1.","AIM IS A GENE, AND ITS OFFICIAL HGNC SYMBOL IS ABLIM1.",gene,Term
SPECC1,SPECC1,gene,Term
ROSM1,ROSM1,gene,Term
chronic myeloid leukaemia,chronic myeloid leukaemia,disease,Term
PTPL-IGG,PTPL-IGG,gene,Term
HLAS,HLAS,gene,Term
hcs,hcs,cell type,Term
erythrocytes,erythrocytes,cell type,Term
CAR-engineered nk cells,CAR-engineered nk cells,unknown,Term
DAPHT1,DAPHT1,gene,Term
MK-8617,MK-8617,gene,Term
LW6,LW6,gene,Term
JIB-04,JIB-04,gene,Term
IOX1,IOX1,gene,Term
glioma migration,glioma migration,pathways,Term
TUBA1A,TUBA1A,gene,Term
circulating lymphocytes,circulating lymphocytes,cell type,Term
LH05,LH05,gene,Term
exhausted nk cells,exhausted nk cells,unknown,Term
pathogen-infected cells,pathogen-infected cells,pathways,Term
natural killer cells' activity,natural killer cells' activity,pathways,Term
ICOS,ICOS,gene,Term
immunosuppressive regulatory t cells,immunosuppressive regulatory t cells,cell type,Term
uniformly poor prognosis,uniformly poor prognosis,pathways,Term
marked downregulation,marked downregulation,pathways,Term
killer,killer,cell type,Term
cap,cap,cell type,Term
enhanced anti-tumor function,enhanced anti-tumor function,pathways,Term
better anti-tumor activity,better anti-tumor activity,pathways,Term
memory-like properties,memory-like properties,pathways,Term
memory-like induction,memory-like induction,pathways,Term
PM21,PM21,gene,Term
normal tissue regeneration,normal tissue regeneration,pathways,Term
developmental plasticity,developmental plasticity,pathways,Term
MAPK1,MAPK1,gene,Term
MSK1/2,MSK1/2,gene,Term
MAP2K1/2,MAP2K1/2,gene,Term
p38α/β,p38α/β,unknown,Term
vx745,vx745,unknown,Term
pd184352,pd184352,unknown,Term
food allergy,food allergy,disease,Term
allergic rhinitis,allergic rhinitis,disease,Term
low expression of nkg2d on nk cells,low expression of nkg2d on nk cells,unknown,Term
impaired skin barrier function,impaired skin barrier function,unknown,Term
circulating nk cells with low expression of nkg2d,circulating nk cells with low expression of nkg2d,unknown,Term
T-regulatory cells,T-regulatory cells,unknown,Term
trauma,trauma,disease,Term
UCB-MDSCs,UCB-MDSCs,unknown,Term
genetic disorders,genetic disorders,disease,Term
autoinflammation,autoinflammation,disease,Term
cardiovascular diseases,cardiovascular diseases,disease,Term
inflammatory processes,inflammatory processes,unknown,Term
inflammatory bowel diseases,inflammatory bowel diseases,disease,Term
depression,depression,disease,Term
chronic infections,chronic infections,disease,Term
essential oils,essential oils,unknown,Term
B and T lymphocytes,B and T lymphocytes,unknown,Term
polymorphonuclear leukocytes,polymorphonuclear leukocytes,unknown,Term
anti-inflammatory drugs,anti-inflammatory drugs,unknown,Term
antimicrobial drugs,antimicrobial drugs,unknown,Term
CBP,CBP,gene,Term
kidney rejection,kidney rejection,disease,Term
antibody-mediated rejection,antibody-mediated rejection,pathways,Term
antitumor cytotoxic response,antitumor cytotoxic response,pathways,Term
hypoxia-responsive molecules,hypoxia-responsive molecules,pathways,Term
enhanced stroma plasticity,enhanced stroma plasticity,pathways,Term
tumor hypoxic stress,tumor hypoxic stress,pathways,Term
esophageal mucosa carcinogenesis,esophageal mucosa carcinogenesis,pathways,Term
myeloid lineages,myeloid lineages,cell type,Term
engineered immune cells,engineered immune cells,cell type,Term
engineered immune cell-based cancer immunotherapies,engineered immune cell-based cancer immunotherapies,pathways,Term
efficient cancer immunotherapy,efficient cancer immunotherapy,pathways,Term
GLYPICAN 2,GLYPICAN 2,gene,Term
BICEP2,BICEP2,gene,Term
BI,BI,gene,Term
gpc2.car-gd2.bice,gpc2.car-gd2.bice,unknown,Term
intratumor retention,intratumor retention,pathways,Term
gd2.bice,gd2.bice,unknown,Term
rapidly dividing and abnormal cell populations,rapidly dividing and abnormal cell populations,cell type,Term
TSPEC,TSPEC,gene,Term
TRIKES,TRIKES,gene,Term
rcc,rcc,disease,Term
cd8α t cells,cd8α t cells,cell type,Term
ts,ts,cell type,Term
human hematopoietic precursor cells,human hematopoietic precursor cells,cell type,Term
primary human hematopoietic precursor cells,primary human hematopoietic precursor cells,cell type,Term
thymospheres,thymospheres,cell type,Term
TCL1A,TCL1A,gene,Term
CDR3,CDR3,gene,Term
KZF2,KZF2,gene,Term
IKZF2,IKZF2,gene,Term
NKEV,NKEV,gene,Term
ilc1s,ilc1s,cell type,Term
squamous-cell carcinoma,squamous-cell carcinoma,pathways,Term
cholesterol,cholesterol,unknown,Term
cancer-related mortality,cancer-related mortality,pathways,Term
tumor immunology,tumor immunology,pathways,Term
SMIC,SMIC,gene,Term
HLA-DQA1,HLA-DQA1,gene,Term
natural killer-dendritic cell axis,natural killer-dendritic cell axis,unknown,Term
LGALS1,LGALS1,gene,Term
β-adrenergic receptors,β-adrenergic receptors,pathways,Term
ADRB1,ADRB1,gene,Term
cells,cells,cell type,Term
cancer therapy-exercise,cancer therapy-exercise,pathways,Term
β-blockers,β-blockers,unknown,Term
β2AR signaling,β2AR signaling,unknown,Term
cutaneous,cutaneous,disease,Term
mycosis,mycosis,disease,Term
skin,skin,disease,Term
fungoides,fungoides,disease,Term
skin tumors,skin tumors,cell type,Term
BiKE,BiKE,unknown,Term
TriKE,TriKE,unknown,Term
high-mobility group box-1,high-mobility group box-1,unknown,Term
tissue cells,tissue cells,cell type,Term
NCF2,NCF2,gene,Term
MMD,MMD,gene,Term
IFNGR,IFNGR,gene,Term
EIPA,EIPA,gene,Term
CHRNA1,CHRNA1,gene,Term
LORPROMAZINE,LORPROMAZINE,gene,Term
BCD,BCD,gene,Term
CYSD,CYSD,gene,Term
antibody internalization,antibody internalization,unknown,Term
malignant tumor,malignant tumor,disease,Term
ductal carcinoma in situ,ductal carcinoma in situ,disease,Term
NKG2DLS,NKG2DLS,gene,Term
sMICA,sMICA,unknown,Term
senescent immune cells,senescent immune cells,cell type,Term
senescent T cells,senescent T cells,unknown,Term
KLRG,KLRG,gene,Term
TIGHT,TIGHT,gene,Term
high-grade serous ovarian cancer,high-grade serous ovarian cancer,disease,Term
LFA3,LFA3,gene,Term
"Here are the relationships for the given pairs:


(acute myeloid leukemia","Here are the relationships for the given pairs:


(acute myeloid leukemia",unknown,Term
MDV301,MDV301,gene,Term
COMB,COMB,gene,Term
LYM,LYM,gene,Term
ERIBULIN,ERIBULIN,gene,Term
LITD,LITD,gene,Term
T cell production,T cell production,unknown,Term
MDSC maturation,MDSC maturation,unknown,Term
CD274,CD274,gene,Term
SOFIN,SOFIN,gene,Term
target cell conjugation,target cell conjugation,unknown,Term
nk cell phenotype,nk cell phenotype,unknown,Term
memory-like immune state,memory-like immune state,unknown,Term
plzf,plzf,unknown,Term
YK1,YK1,gene,Term
transforming growth factor-beta,transforming growth factor-beta,unknown,Term
healthy,healthy,cell type,Term
effector-target cell interactions,effector-target cell interactions,pathways,Term
MYB,MYB,gene,Term
MTORC2,MTORC2,gene,Term
RPS6KB1,RPS6KB1,gene,Term
S6K1,S6K1,gene,Term
NK cell functions,NK cell functions,unknown,Term
GALC,GALC,gene,Term
memory CD8,memory CD8,unknown,Term
activated iNKT cells,activated iNKT cells,unknown,Term
cancer-related fatigue,cancer-related fatigue,pathways,Term
certain anti-tumor effects,certain anti-tumor effects,pathways,Term
BRD1,BRD1,gene,Term
bispecific antibody-induced downregulation,bispecific antibody-induced downregulation,pathways,Term
key immune checkpoint blockade,key immune checkpoint blockade,pathways,Term
epithelial,epithelial,disease,Term
renal,renal,disease,Term
multiforme,multiforme,disease,Term
sFGL2,sFGL2,unknown,Term
FGL2,FGL2,unknown,Term
FcγRIIB,FcγRIIB,unknown,Term
FcγRIII,FcγRIII,unknown,Term
CD25,CD25,unknown,Term
transformed cell,transformed cell,cell type,Term
adipose resident nk cells,adipose resident nk cells,cell type,Term
stressed adipocyte fate,stressed adipocyte fate,unknown,Term
tumor ablation,tumor ablation,pathways,Term
irreversible electroporation,irreversible electroporation,pathways,Term
primary peripheral blood nk cells,primary peripheral blood nk cells,cell type,Term
pdcD1,pdcD1,unknown,Term
killer t lymphocytes,killer t lymphocytes,cell type,Term
tumor-induced immunosuppression,tumor-induced immunosuppression,pathways,Term
PD1/PDLIGAND1,PD1/PDLIGAND1,gene,Term
TIL,TIL,gene,Term
strong antitumor activity,strong antitumor activity,pathways,Term
unprecedented tumor regression,unprecedented tumor regression,pathways,Term
allograft rejection,allograft rejection,disease,Term
EATP,EATP,gene,Term
AMP,AMP,gene,Term
tumor cell pyroptosis,tumor cell pyroptosis,pathways,Term
tumor-associated macrophages is not in the list but tumor is,tumor-associated macrophages is not in the list but tumor is,unknown,Term
"Here is the list of relationships in the format you requested:


(anti-CD20","Here is the list of relationships in the format you requested:


(anti-CD20",unknown,Term
anti-CD38,anti-CD38,unknown,Term
antibody drug conjugates,antibody drug conjugates,unknown,Term
T and natural killer (NK)-cell bispecific and trispecific engagers,T and natural killer (NK)-cell bispecific and trispecific engagers,unknown,Term
T and natural killer (NK)-cell bispecific and trispecific engengers,T and natural killer (NK)-cell bispecific and trispecific engengers,unknown,Term
viral activated cytotoxic T-lymphocyte,viral activated cytotoxic T-lymphocyte,unknown,Term
CD79a,CD79a,unknown,Term
chimeric antigen receptor (CAR) T-cells,chimeric antigen receptor (CAR) T-cells,unknown,Term
NK and CAR NK-cells,NK and CAR NK-cells,unknown,Term
anti-CD20,anti-CD20,unknown,Term
CIRC_0027791,CIRC_0027791,gene,Term
MTR3L3,MTR3L3,gene,Term
susceptible target cells,susceptible target cells,cell type,Term
death receptor-mediated apoptosis,death receptor-mediated apoptosis,pathways,Term
keratinocyte differentiation,keratinocyte differentiation,unknown,Term
iCD8α+ NK cells,iCD8α+ NK cells,unknown,Term
enhanced tumor control,enhanced tumor control,pathways,Term
endogenous immune cells,endogenous immune cells,cell type,Term
pro-tumoral macrophages,pro-tumoral macrophages,pathways,Term
TTK,TTK,gene,Term
CFI-402257,CFI-402257,gene,Term
α-pinene,α-pinene,gene,Term
mediated immune escape,mediated immune escape,pathways,Term
genetically unstable cancer cells,genetically unstable cancer cells,cell type,Term
suppressive t regulatory cells,suppressive t regulatory cells,cell type,Term
virally infected and cancerous cells,virally infected and cancerous cells,cell type,Term
tumour vasculature,tumour vasculature,unknown,Term
tailored immune activating signals,tailored immune activating signals,pathways,Term
RSPO1,RSPO1,gene,Term
RSPO3,RSPO3,gene,Term
LGR6,LGR6,gene,Term
tumor sensitivity,tumor sensitivity,pathways,Term
lak cells,lak cells,cell type,Term
myeloma clonogenic cells,myeloma clonogenic cells,cell type,Term
clonogenic cells,clonogenic cells,cell type,Term
myeloma clonogenic stem cells,myeloma clonogenic stem cells,cell type,Term
clonogenic myeloma cells,clonogenic myeloma cells,cell type,Term
clonogenic stem cells,clonogenic stem cells,cell type,Term
reservoir,reservoir,cell type,Term
complete remission,complete remission,pathways,Term
antiprogrammed cell death,antiprogrammed cell death,pathways,Term
chordoma,chordoma,disease,Term
notochord,notochord,cell type,Term
umbilical cord blood nk cells,umbilical cord blood nk cells,cell type,Term
regulatory immune cell subsets,regulatory immune cell subsets,cell type,Term
transplant cells,transplant cells,cell type,Term
complete responders,complete responders,unknown,Term
paclitaxel,paclitaxel,unknown,Term
treatment response,treatment response,unknown,Term
higher proliferation rate,higher proliferation rate,unknown,Term
immune phenotype,immune phenotype,unknown,Term
classically activated M1 macrophages,classically activated M1 macrophages,unknown,Term
memory activated CD4 T cells,memory activated CD4 T cells,unknown,Term
hemorrhage,hemorrhage,unknown,Term
febrile neutropenia,febrile neutropenia,unknown,Term
