nodeId:ID,name,node_type,:LABEL
helper t,helper t,unknown,Term
multiple immune checkpoints,multiple immune checkpoints,pathways,Term
pro-inflammatory immune profiling,pro-inflammatory immune profiling,pathways,Term
autologous hematopoietic cell transplant,autologous hematopoietic cell transplant,pathways,Term
CPG-OLIGODEOXYNUCLEOTIDES,CPG-OLIGODEOXYNUCLEOTIDES,gene,Term
plasmacytoid dendritic cells,plasmacytoid dendritic cells,cell type,Term
melanocytes,melanocytes,cell type,Term
"Here is the output based on the abstract you provided:
(rnabindingproteins","Here is the output based on the abstract you provided:
(rnabindingproteins",unknown,Term
b cancer cell,b cancer cell,cell type,Term
antibody secreting cells,antibody secreting cells,cell type,Term
mature effectors,mature effectors,cell type,Term
pseudotyped envelope proteins,pseudotyped envelope proteins,pathways,Term
HSPD1,HSPD1,gene,Term
malignant diseases,malignant diseases,disease,Term
burkitt,burkitt,disease,Term
DAF,DAF,gene,Term
b cell pools,b cell pools,cell type,Term
TEGRIN,TEGRIN,gene,Term
fibrosarcoma,fibrosarcoma,disease,Term
endothelial venules,endothelial venules,cell type,Term
post capillary venules,post capillary venules,cell type,Term
rectal cancer,rectal cancer,disease,Term
locally advanced adenocarcinoma,locally advanced adenocarcinoma,pathways,Term
modern rectal cancer treatment,modern rectal cancer treatment,pathways,Term
organ-preserving strategies,organ-preserving strategies,pathways,Term
neo-adjuvant radiotherapy,neo-adjuvant radiotherapy,pathways,Term
TCYT,TCYT,gene,Term
CD8RE,CD8RE,gene,Term
PANK,PANK,gene,Term
BCL7A,BCL7A,gene,Term
LNTM,LNTM,gene,Term
premalignant b cells,premalignant b cells,cell type,Term
memory phenotype,memory phenotype,cell type,Term
glofitamab,glofitamab,unknown,Term
obinutuzumab,obinutuzumab,unknown,Term
IRF2BP2,IRF2BP2,gene,Term
PIGR,PIGR,gene,Term
MET,MET,gene,Term
human liver,human liver,cell type,Term
parenchymal cell populations,parenchymal cell populations,cell type,Term
interzonal hepatocytes,interzonal hepatocytes,cell type,Term
cholangiocyte progenitors,cholangiocyte progenitors,cell type,Term
liver mesenchymal cells,liver mesenchymal cells,cell type,Term
hepatocyte,hepatocyte,cell type,Term
healthy human liver,healthy human liver,cell type,Term
s parenchymal cell fraction,s parenchymal cell fraction,cell type,Term
tissue,tissue,cell type,Term
human,human,cell type,Term
CO,CO,gene,Term
abnormal b cells,abnormal b cells,cell type,Term
IL9,IL9,gene,Term
CASP2,CASP2,gene,Term
aberrant proliferation,aberrant proliferation,pathways,Term
TNFAIP3,TNFAIP3,gene,Term
TNR,TNR,gene,Term
monoclonal anti-TNF antibodies,monoclonal anti-TNF antibodies,unknown,Term
splenic macrophage infiltration,splenic macrophage infiltration,unknown,Term
MIR150,MIR150,gene,Term
clinical remission,clinical remission,pathways,Term
NR-13,NR-13,gene,Term
vNr-13,vNr-13,unknown,Term
HVT-infected cells,HVT-infected cells,unknown,Term
serum starvation,serum starvation,unknown,Term
HVT079,HVT079,unknown,Term
HVT096,HVT096,unknown,Term
plasma cell population,plasma cell population,cell type,Term
pathogen-specific antibody,pathogen-specific antibody,pathways,Term
plasma cell longevity,plasma cell longevity,pathways,Term
human coronavirus,human coronavirus,pathways,Term
peripheral blood lymphocyte subpopulations,peripheral blood lymphocyte subpopulations,cell type,Term
CA9,CA9,gene,Term
DFNA1,DFNA1,gene,Term
CCL19,CCL19,gene,Term
DAS1,DAS1,gene,Term
immunological correlation,immunological correlation,pathways,Term
CXCL17,CXCL17,gene,Term
favourable patient prognosis,favourable patient prognosis,pathways,Term
CCL13,CCL13,gene,Term
ccr6-9,ccr6-9,unknown,Term
ccl22,ccl22,unknown,Term
ccl23,ccl23,unknown,Term
cancer-related immune disorder,cancer-related immune disorder,pathways,Term
lymphoma pathogenesis,lymphoma pathogenesis,pathways,Term
normal hematopoietic differentiation,normal hematopoietic differentiation,pathways,Term
B10,B10,gene,Term
IM-1,IM-1,gene,Term
secondary,secondary,cell type,Term
LYNB,LYNB,gene,Term
ODN2006,ODN2006,gene,Term
IL-17+BAFF+CpG,IL-17+BAFF+CpG,unknown,Term
"Here is the output for the provided biomedical term pairs based on the abstract:

(memory b cells","Here is the output for the provided biomedical term pairs based on the abstract:

(memory b cells",unknown,Term
TL-895,TL-895,unknown,Term
immune dysregulation status,immune dysregulation status,pathways,Term
severe disease,severe disease,pathways,Term
PHGDH,PHGDH,gene,Term
IL-10,IL-10,unknown,Term
Regulatory,Regulatory,unknown,Term
High-grade immune related adverse events,High-grade immune related adverse events,unknown,Term
Advanced non-small cell lung cancer,Advanced non-small cell lung cancer,unknown,Term
Severe auto-inflammatory syndrome,Severe auto-inflammatory syndrome,unknown,Term
Severe auto-inflammatory sequelae,Severe auto-inflammatory sequelae,unknown,Term
CX3CR1,CX3CR1,gene,Term
"Here is the output based on the abstract and the biomedical term pairs you provided:
(b lymphocytes","Here is the output based on the abstract and the biomedical term pairs you provided:
(b lymphocytes",unknown,Term
FOSL2,FOSL2,gene,Term
HSPA1B,HSPA1B,gene,Term
mhc class i,mhc class i,unknown,Term
mhc class ii,mhc class ii,unknown,Term
accessory b cells,accessory b cells,cell type,Term
LUC,LUC,gene,Term
LUC7L,LUC7L,gene,Term
retargeting,retargeting,cell type,Term
antigen presenting cells,antigen presenting cells,cell type,Term
NETOCLAX,NETOCLAX,gene,Term
HLA-CLASSI,HLA-CLASSI,gene,Term
HLAS,HLAS,gene,Term
B2M,B2M,gene,Term
H2,H2,gene,Term
nucleated cells,nucleated cells,cell type,Term
hcs,hcs,cell type,Term
HC,HC,gene,Term
intestinal immune network,intestinal immune network,pathways,Term
tumor environments,tumor environments,pathways,Term
ERBIN,ERBIN,gene,Term
major histocompatibility complex-I,major histocompatibility complex-I,unknown,Term
t regulatory cells,t regulatory cells,cell type,Term
LURBIN,LURBIN,gene,Term
monocytic myeloid derived suppressor cells,monocytic myeloid derived suppressor cells,cell type,Term
circulating mononuclear cells,circulating mononuclear cells,cell type,Term
URB1,URB1,gene,Term
designated minor histocompatibility antigens,designated minor histocompatibility antigens,pathways,Term
mutagenic DNA repair,mutagenic DNA repair,unknown,Term
cancer pathogenesis,cancer pathogenesis,pathways,Term
base excision repair,base excision repair,pathways,Term
vaginal overexpression,vaginal overexpression,pathways,Term
mucosal antigenic stimulation,mucosal antigenic stimulation,pathways,Term
NACHRS,NACHRS,gene,Term
CHRNA7,CHRNA7,gene,Term
CA,CA,gene,Term
CD64,CD64,gene,Term
FCGR1,FCGR1,gene,Term
RNMT,RNMT,gene,Term
mupadolimab,mupadolimab,unknown,Term
human primary naive b cells,human primary naive b cells,cell type,Term
preplasmablasts,preplasmablasts,cell type,Term
type 3,type 3,cell type,Term
skin tumorigenesis,skin tumorigenesis,pathways,Term
IL-17A,IL-17A,unknown,Term
bladder,bladder,disease,Term
non-invasive,non-invasive,disease,Term
IFN1,IFN1,gene,Term
DK2,DK2,gene,Term
glioma cells,glioma cells,cell type,Term
GO,GO,gene,Term
serous ovarian carcinoma,serous ovarian carcinoma,disease,Term
antibody antitumor reactivity,antibody antitumor reactivity,pathways,Term
tumor-reactive autoantibodies,tumor-reactive autoantibodies,pathways,Term
germline-encoded autoreactivity,germline-encoded autoreactivity,pathways,Term
dyscrasias,dyscrasias,disease,Term
UNG,UNG,gene,Term
deletions,deletions,unknown,Term
APE2,APE2,gene,Term
MSH2,MSH2,gene,Term
MSH6,MSH6,gene,Term
SLFN11,SLFN11,unknown,Term
B-cell malignancies,B-cell malignancies,unknown,Term
HK,HK,gene,Term
neoplastic cell types,neoplastic cell types,cell type,Term
minted antibody secreting cells,minted antibody secreting cells,cell type,Term
early-minted antibody secreting cells,early-minted antibody secreting cells,pathways,Term
BLINUTUZUMAB,BLINUTUZUMAB,gene,Term
llpcs,llpcs,cell type,Term
durable antibody responses,durable antibody responses,pathways,Term
serous borderline ovarian tumours,serous borderline ovarian tumours,pathways,Term
viral transmission,viral transmission,pathways,Term
bone marrow plasma cells,bone marrow plasma cells,cell type,Term
protective immune responses,protective immune responses,pathways,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(leukemic","Here is the output based on the abstract and the provided biomedical term pairs:

(leukemic",unknown,Term
leukemic,leukemic,disease,Term
microenvironment-directed targeted approaches,microenvironment-directed targeted approaches,pathways,Term
mitigating disease relapse,mitigating disease relapse,pathways,Term
primary cutaneous follicle center lymphoma,primary cutaneous follicle center lymphoma,pathways,Term
aggressive invasion,aggressive invasion,pathways,Term
TAZ,TAZ,gene,Term
inflammatory/immune reactions,inflammatory/immune reactions,pathways,Term
HK2,HK2,gene,Term
renal cell carcinoma,renal cell carcinoma,pathways,Term
cryoablation,cryoablation,unknown,Term
cd69 + cd4 +,cd69 + cd4 +,unknown,Term
cd69 + cd8 +,cd69 + cd8 +,unknown,Term
memory cd8 + cells,memory cd8 + cells,unknown,Term
surgery,surgery,unknown,Term
910-30,910-30,unknown,Term
ACE2,ACE2,gene,Term
MPRSS2,MPRSS2,gene,Term
immune-based approaches,immune-based approaches,pathways,Term
SA,SA,gene,Term
cd19 car,cd19 car,cell type,Term
nhl cells,nhl cells,cell type,Term
lymphoma b cells,lymphoma b cells,cell type,Term
nhls,nhls,cell type,Term
b cell non,b cell non,cell type,Term
nodal dissemination,nodal dissemination,pathways,Term
anti-cxcr5 car-t cells,anti-cxcr5 car-t cells,unknown,Term
naive cd27,naive cd27,cell type,Term
functional b cell subsets,functional b cell subsets,cell type,Term
long-term immune protection,long-term immune protection,pathways,Term
AT1R,AT1R,gene,Term
AGTR1,AGTR1,gene,Term
glioma progression,glioma progression,pathways,Term
NUP85,NUP85,gene,Term
SA-CO,SA-CO,gene,Term
TB,TB,gene,Term
MA,MA,gene,Term
EBNA,EBNA,gene,Term
EBNAS,EBNAS,gene,Term
immunoglobulin deficiency,immunoglobulin deficiency,pathways,Term
TPSAB1,TPSAB1,gene,Term
PSAB1,PSAB1,gene,Term
virus reactivation,virus reactivation,pathways,Term
cd4 follicular t helper cells,cd4 follicular t helper cells,cell type,Term
tumor infiltrating immune cells,tumor infiltrating immune cells,pathways,Term
major lymphocyte subsets,major lymphocyte subsets,cell type,Term
tumor immunopathology,tumor immunopathology,pathways,Term
atopic,atopic,disease,Term
contact dermatitis,contact dermatitis,pathways,Term
asthma,asthma,disease,Term
rhinitis,rhinitis,disease,Term
contact,contact,disease,Term
ZDHHC2,ZDHHC2,gene,Term
FCSD,FCSD,gene,Term
MY,MY,gene,Term
gc centrocytes,gc centrocytes,cell type,Term
cd19 t cells,cd19 t cells,cell type,Term
successful solid tumor cell therapy,successful solid tumor cell therapy,pathways,Term
successful cellular therapy,successful cellular therapy,pathways,Term
NLRP1,NLRP1,gene,Term
accurate risk stratification,accurate risk stratification,pathways,Term
myeloid cell types,myeloid cell types,cell type,Term
disease outcome,disease outcome,pathways,Term
LMNB2,LMNB2,gene,Term
marginal-zone,marginal-zone,disease,Term
diffuse large b-cell lymphoma,diffuse large b-cell lymphoma,disease,Term
mm,mm,disease,Term
igg,igg,unknown,Term
hCAR19,hCAR19,unknown,Term
BL12,BL12,gene,Term
PRDM1,PRDM1,gene,Term
asymptomatic disease,asymptomatic disease,pathways,Term
GANP,GANP,gene,Term
hyper-recombination,hyper-recombination,unknown,Term
B-cell affinity maturation,B-cell affinity maturation,unknown,Term
transdifferentiation of B cells to macrophages,transdifferentiation of B cells to macrophages,unknown,Term
long-lasting inflammatory conditions,long-lasting inflammatory conditions,pathways,Term
b cell follicles,b cell follicles,cell type,Term
mature follicles,mature follicles,cell type,Term
gc b cell,gc b cell,cell type,Term
DNAJHOMOSUBFAM3,DNAJHOMOSUBFAM3,gene,Term
DNAJA3,DNAJA3,gene,Term
lymphocyte,lymphocyte,cell type,Term
CD200R,CD200R,gene,Term
NFRSF13B,NFRSF13B,gene,Term
IL5RA,IL5RA,gene,Term
rs34562254-A,rs34562254-A,unknown,Term
ccrcc,ccrcc,disease,Term
antimyeloma immunity,antimyeloma immunity,unknown,Term
cancer immunoediting,cancer immunoediting,pathways,Term
smoldering myeloma,smoldering myeloma,disease,Term
Igm,Igm,unknown,Term
P. falciparum invasion,P. falciparum invasion,unknown,Term
antibody lineages,antibody lineages,cell type,Term
BORTEZOMIB,BORTEZOMIB,gene,Term
MPC1,MPC1,gene,Term
MPC,MPC,gene,Term
peripheral immune cells,peripheral immune cells,cell type,Term
ctls,ctls,cell type,Term
effector memory t cells,effector memory t cells,cell type,Term
b2 cells,b2 cells,cell type,Term
monoclonal b cells,monoclonal b cells,cell type,Term
PLG,PLG,gene,Term
13c2 t cells,13c2 t cells,cell type,Term
lipid droplets,lipid droplets,cell type,Term
CD53,CD53,gene,Term
nanoscale plasma membrane organization,nanoscale plasma membrane organization,pathways,Term
immune membrane organization,immune membrane organization,pathways,Term
extra-intestinal inflammatory diseases,extra-intestinal inflammatory diseases,pathways,Term
intestinal immune cell homeostasis,intestinal immune cell homeostasis,pathways,Term
gut barrier function,gut barrier function,pathways,Term
LYVE1,LYVE1,gene,Term
intestinal perivascular immune cells,intestinal perivascular immune cells,cell type,Term
human malignant cells,human malignant cells,cell type,Term
human lung cancer cells,human lung cancer cells,cell type,Term
LAL,LAL,unknown,Term
immune rejection,immune rejection,unknown,Term
Μ-MEMBRANE,Μ-MEMBRANE,gene,Term
"BENZENE IS A CHEMICAL COMPOUND, NOT A GENE.","BENZENE IS A CHEMICAL COMPOUND, NOT A GENE.",gene,Term
immunosuppression,immunosuppression,unknown,Term
non-Hodgkin lymphoma,non-Hodgkin lymphoma,unknown,Term
damaging immune responses,damaging immune responses,pathways,Term
USP10,USP10,unknown,Term
TLR1/2,TLR1/2,unknown,Term
neutralizing antibody production,neutralizing antibody production,unknown,Term
committed b cells,committed b cells,cell type,Term
common progenitor cells,common progenitor cells,cell type,Term
myeloid leukemia cells,myeloid leukemia cells,cell type,Term
myeloid lineage,myeloid lineage,cell type,Term
myeloid conversion,myeloid conversion,pathways,Term
C12ORF48,C12ORF48,gene,Term
ADNE,ADNE,gene,Term
engineered cells,engineered cells,cell type,Term
primary human lymphocytes,primary human lymphocytes,cell type,Term
engineered,engineered,cell type,Term
cd45ro,cd45ro,cell type,Term
active accumulation,active accumulation,pathways,Term
virus clearance persistence,virus clearance persistence,pathways,Term
HV1,HV1,gene,Term
HVNC1,HVNC1,gene,Term
spermatocytes,spermatocytes,cell type,Term
TERT,TERT,gene,Term
PTK2,PTK2,gene,Term
GM,GM,gene,Term
γδ T cell dose,γδ T cell dose,unknown,Term
acute GVHD,acute GVHD,unknown,Term
"Here is the output for the provided biomedical term pairs based on the abstract:

(macroglobulinemia","Here is the output for the provided biomedical term pairs based on the abstract:

(macroglobulinemia",unknown,Term
extrafollicular activated b cells,extrafollicular activated b cells,cell type,Term
critical lung inflammatory illnesses,critical lung inflammatory illnesses,pathways,Term
tissue resident alveolar macrophages,tissue resident alveolar macrophages,cell type,Term
ATRC-101,ATRC-101,unknown,Term
cDC type 2 cells,cDC type 2 cells,unknown,Term
monocytic myeloid-derived suppressor cells,monocytic myeloid-derived suppressor cells,unknown,Term
conventional dendritic cell type 1 cells,conventional dendritic cell type 1 cells,unknown,Term
